trip_id,source_area,pub_name,pub_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,late_night_availability,peak_time,off_peak_time,nearest_landmarks,description
TRP00072,Asilmetta,Mustang Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Asilmetta to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00073,Railway Station,Mustang Bar,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Railway Station to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00074,RTC Complex,Mustang Bar,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from RTC Complex to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00075,Airport,Mustang Bar,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Airport to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00076,Pendurthi,Mustang Bar,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Pendurthi to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00077,Gopalapatnam,Mustang Bar,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Gopalapatnam to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00078,Kurmannapalem,Mustang Bar,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Kurmannapalem to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00079,Auto Nagar,Mustang Bar,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Auto Nagar to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00080,Steel Plant,Mustang Bar,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Steel Plant to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00081,Scindia,Mustang Bar,Siripuram,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Scindia to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00082,One Town,Mustang Bar,Siripuram,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from One Town to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00083,Poorna Market,Mustang Bar,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Poorna Market to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00084,RK Beach,Mustang Bar,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from RK Beach to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00085,Rushikonda,Mustang Bar,Siripuram,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Rushikonda to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00086,Lawson's Bay,Mustang Bar,Siripuram,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Lawson's Bay to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00087,Hanumanthuwaka,Mustang Bar,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Hanumanthuwaka to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00088,Arilova,Mustang Bar,Siripuram,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Arilova to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00089,Beach Road,Mustang Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Beach Road to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00090,Kailasagiri,Mustang Bar,Siripuram,6,16 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Waltair Main Road, Siripuram","Travel from Kailasagiri to Mustang Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00091,Gajuwaka,SHIVA REDDY RESTOBAR,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Gajuwaka to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00092,Kommadi,SHIVA REDDY RESTOBAR,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Kommadi to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00093,Madhurawada,SHIVA REDDY RESTOBAR,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Madhurawada to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00094,PM Palem,SHIVA REDDY RESTOBAR,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from PM Palem to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00095,MVP Colony,SHIVA REDDY RESTOBAR,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from MVP Colony to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00096,Siripuram,SHIVA REDDY RESTOBAR,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Siripuram to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00097,Dwaraka Nagar,SHIVA REDDY RESTOBAR,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Dwaraka Nagar to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00098,Maddilapalem,SHIVA REDDY RESTOBAR,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Maddilapalem to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00099,NAD Junction,SHIVA REDDY RESTOBAR,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from NAD Junction to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00100,Seethammadhara,SHIVA REDDY RESTOBAR,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Seethammadhara to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00101,Jagadamba,SHIVA REDDY RESTOBAR,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Jagadamba to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00102,Asilmetta,SHIVA REDDY RESTOBAR,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Asilmetta to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00103,Railway Station,SHIVA REDDY RESTOBAR,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Railway Station to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00104,RTC Complex,SHIVA REDDY RESTOBAR,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from RTC Complex to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00105,Airport,SHIVA REDDY RESTOBAR,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Airport to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00106,Pendurthi,SHIVA REDDY RESTOBAR,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Pendurthi to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00107,Gopalapatnam,SHIVA REDDY RESTOBAR,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Gopalapatnam to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00108,Kurmannapalem,SHIVA REDDY RESTOBAR,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Kurmannapalem to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00109,Auto Nagar,SHIVA REDDY RESTOBAR,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Auto Nagar to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00110,Steel Plant,SHIVA REDDY RESTOBAR,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Steel Plant to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00111,Scindia,SHIVA REDDY RESTOBAR,Siripuram,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Scindia to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00112,One Town,SHIVA REDDY RESTOBAR,Siripuram,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from One Town to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00113,Poorna Market,SHIVA REDDY RESTOBAR,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Poorna Market to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00114,RK Beach,SHIVA REDDY RESTOBAR,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from RK Beach to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00115,Rushikonda,SHIVA REDDY RESTOBAR,Siripuram,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Rushikonda to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00116,Lawson's Bay,SHIVA REDDY RESTOBAR,Siripuram,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Lawson's Bay to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00117,Hanumanthuwaka,SHIVA REDDY RESTOBAR,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Hanumanthuwaka to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00118,Arilova,SHIVA REDDY RESTOBAR,Siripuram,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Arilova to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00119,Beach Road,SHIVA REDDY RESTOBAR,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Beach Road to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00120,Kailasagiri,SHIVA REDDY RESTOBAR,Siripuram,6,16 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City,"Travel from Kailasagiri to SHIVA REDDY RESTOBAR located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00121,Gajuwaka,Savera Restaurant And Bar,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gajuwaka to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00122,Kommadi,Savera Restaurant And Bar,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kommadi to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00123,Madhurawada,Savera Restaurant And Bar,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Madhurawada to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00124,PM Palem,Savera Restaurant And Bar,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from PM Palem to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP00125,MVP Colony,Savera Restaurant And Bar,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from MVP Colony to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00126,Siripuram,Savera Restaurant And Bar,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Siripuram to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00127,Dwaraka Nagar,Savera Restaurant And Bar,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Dwaraka Nagar to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00128,Maddilapalem,Savera Restaurant And Bar,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Maddilapalem to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00129,NAD Junction,Savera Restaurant And Bar,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from NAD Junction to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP00130,Seethammadhara,Savera Restaurant And Bar,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Seethammadhara to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00131,Jagadamba,Savera Restaurant And Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Jagadamba to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00132,Asilmetta,Savera Restaurant And Bar,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Asilmetta to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP00133,Railway Station,Savera Restaurant And Bar,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Railway Station to Savera Restaurant And Bar located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
