"route_id,source_area,theater_name,theater_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,movie_crowd_friendly,description"
"61,Gajuwaka,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,28C,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 28C from Gajuwaka Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 25 mins; extra frequency during evening show times."
"62,Kommadi,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,500C,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 500C from Kommadi Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 25 mins; extra frequency during evening show times."
"63,Madhurawada,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,218C,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM Jn â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 218C from Madhurawada Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"64,PM Palem,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,299C,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,Board bus 299C from PM Palem Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"65,MVP Colony,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,215C,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 215C from MVP Colony Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"66,Siripuram,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,900C,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,3,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900C from Siripuram Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"67,Dwaraka Nagar,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,902C,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,1,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 902C from Dwaraka Nagar Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"68,Maddilapalem,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,211C,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 211C from Maddilapalem Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"69,NAD Junction,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,400C,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 400C from NAD Junction Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"70,Seethammadhara,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,213C,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 213C from Seethammadhara Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"71,Jagadamba,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,905C,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 905C from Jagadamba Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"72,Asilmetta,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,907C,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 907C from Asilmetta Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"73,Railway Station,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,909C,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 909C from Railway Station Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"74,RTC Complex,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,100C,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 100C from RTC Complex Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"75,Airport,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,500C,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 500C from Airport Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"76,Pendurthi,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,320C,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,23,76 mins,40,05:30,21:30,25,0.3,Yes,Board bus 320C from Pendurthi Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 25 mins; extra frequency during evening show times."
"77,Gopalapatnam,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,310C,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 310C from Gopalapatnam Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"78,Kurmannapalem,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,330C,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,18,60 mins,30,05:30,22:30,25,0.3,Yes,Board bus 330C from Kurmannapalem Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 25 mins; extra frequency during evening show times."
"79,Auto Nagar,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,402C,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,14,46 mins,25,05:30,22:30,20,0.3,Yes,Board bus 402C from Auto Nagar Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"80,Steel Plant,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,28C,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 28C from Steel Plant Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"81,Scindia,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,350C,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 350C from Scindia Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"82,One Town,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,101C,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 101C from One Town Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"83,Poorna Market,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,103C,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 103C from Poorna Market Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"84,RK Beach,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,900C,APSRTC City Ordinary,RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900C from RK Beach Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"85,Rushikonda,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,219C,APSRTC City Ordinary,Rushikonda â†’ Lawson's Bay â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,12,40 mins,20,05:30,22:30,20,0.3,Yes,Board bus 219C from Rushikonda Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"86,Lawson's Bay,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,901C,APSRTC City Ordinary,Lawson's Bay â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 901C from Lawson's Bay Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"87,Hanumanthuwaka,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,215C,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,Board bus 215C from Hanumanthuwaka Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"88,Arilova,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,218C,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,21,70 mins,35,05:30,21:30,25,0.3,Yes,Board bus 218C from Arilova Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 25 mins; extra frequency during evening show times."
"89,Beach Road,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,900C,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900C from Beach Road Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 15 mins; extra frequency during evening show times."
"90,Kailasagiri,Cinepolis Visakhapatnam,Dwaraka Nagar,Dwaraka Nagar Bus Stop,802C,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 802C from Kailasagiri Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to Cinepolis Visakhapatnam. Buses run every 20 mins; extra frequency during evening show times."
"91,Gajuwaka,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,28C,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 28C from Gajuwaka Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 25 mins; extra frequency during evening show times."
"92,Kommadi,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,500C,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 500C from Kommadi Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 25 mins; extra frequency during evening show times."
"93,Madhurawada,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,218C,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM Jn â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 218C from Madhurawada Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 20 mins; extra frequency during evening show times."
"94,PM Palem,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,299C,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,Board bus 299C from PM Palem Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 20 mins; extra frequency during evening show times."
"95,MVP Colony,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,215C,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,7,23 mins,10,05:30,22:30,15,0.3,Yes,Board bus 215C from MVP Colony Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"96,Siripuram,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,900C,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,3,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 900C from Siripuram Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"97,Dwaraka Nagar,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,902C,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,1,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 902C from Dwaraka Nagar Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"98,Maddilapalem,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,211C,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,6,20 mins,10,05:30,22:30,15,0.3,Yes,Board bus 211C from Maddilapalem Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"99,NAD Junction,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,400C,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 400C from NAD Junction Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 20 mins; extra frequency during evening show times."
"100,Seethammadhara,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,213C,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 213C from Seethammadhara Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"101,Jagadamba,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,905C,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 905C from Jagadamba Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"102,Asilmetta,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,907C,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 907C from Asilmetta Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
"103,Railway Station,PVR Theatre Vizag,Dwaraka Nagar,Dwaraka Nagar Bus Stop,909C,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,5,16 mins,10,05:30,22:30,15,0.3,Yes,Board bus 909C from Railway Station Bus Stop towards Dwaraka Nagar. Alight at Dwaraka Nagar Bus Stop and walk 0.3km to PVR Theatre Vizag. Buses run every 15 mins; extra frequency during evening show times."
